"date" "county" "state.x" "fips" "cases" "deaths" "cases.y" "deaths.y" "sincedeath" "cbsa18" "cbsaname18" "countyn" "popestimate2019" "density" "temp_mar20" "pcpn_mar20" "obesity" "gini" "hhsize" "crowded" "dist" "lndensity" "lncbsapop" "pcases" "pdeaths" "age60plus" "college" "seasonal_units" "hospitality_jobs" "oil_jobs" "black_pct" "hisp_pct" "asian_pct" "wfh_share" "italy_born" "china_born" "transit_modeshare" "wfh_modeshare" "name" "state.y" "census_region" "pop_dens" "pop_dens4" "pop_dens6" "pct_black" "pop" "female" "white" "black" "travel_time" "land_area" "hh_income" "su_gun4" "su_gun6" "fips.y" "votes_dem_2016" "votes_gop_2016" "total_votes_2016" "per_dem_2016" "per_gop_2016" "diff_2016" "per_dem_2012" "per_gop_2012" "diff_2012" "winner" "partywinner16" "winner12" "partywinner12" "flipped"
"2020-11-02" "McDonough" "Illinois" 17109 836 21 52 2 11 31380 "Macomb, IL" "McDonough IL" 29682 446.8947 43 2.62 35.1 0.4652 2.420298 1.6 875.65357 6.102323 10.2983 175.1904 6.738091 0.2376899 0.3243302 0.0103271 0.1855777 0 0.0533801 0.0279419 0.023335 0.3705645 0 0.0013603 0.0149481 0.0435479 "McDonough County" "IL" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 5.0,10.0)" 31880 50.5 90.4 5.5 15.5 589.41 36031 "[ 0, 5)" "[ 4, 7)" 17109 5278 6789 12910 0.408830364 0.525871418 1511 0.478897017 0.493769596 185 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "McHenry" "Illinois" 17111 7643 125 1026 55 48 16980 "Chicago-Naperville-Elgin, IL-IN-WI" "McHenry IL" 307774 614.4238 39.2 4.23 32.6 0.4062 2.734389 1.5 751.14783 6.420685 16.06243 333.3615 17.87025 0.2121269 0.3369307 0.0083381 0.1355779 0 0.0152283 0.1344849 0.0289011 0.4102274 0.0007473 0.0018064 0.0266215 0.0643993 "McHenry County" "IL" "Midwest" "[  500, 1000)" "[118,71672]" "[215,71672]" "[ 0.0, 2.0)" 307283 50.2 94 1.4 33.7 603.17 76145 "[ 0, 5)" "[ 0, 4)" 17111 59827 71117 140145 0.426893575 0.507452995 11290 0.446825712 0.535133881 11797 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "McLean" "Illinois" 17113 4538 38 126 3 52 14010 "Bloomington, IL" "McLean IL" 171517 1015.259 43.1 2.84 33.4 0.4645 2.505838 1.3 785.6639 6.922899 12.05244 73.4621 1.749098 0.1869257 0.4475085 0.0051023 0.1343346 0 0.0791538 0.0506284 0.0534462 0.4685874 3.46e-05 0.0037698 0.0123515 0.042498 "McLean County" "IL" "Midwest" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[ 5.0,10.0)" 174061 51.2 84.6 7.7 17.9 1183.38 62089 "[ 0, 5)" "[ 0, 4)" 17113 35918 37081 78995 0.454687006 0.469409456 1163 0.434190995 0.544807301 8048 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Menard" "Illinois" 17129 193 1 17 0 0 44100 "Springfield, IL" "Menard IL" 12196 35.05583 44.9 2.32 29.2 0.4011 2.350873 1.3 833.73451 3.556942 12.23984 139.39 0 0.2687174 0.2313313 0.0286814 0.1495189 0 0.0086263 0.015625 0.0035807 0.3839641 0 0 0.0006647 0.0606514 "Menard County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 12570 51.4 97.1 1.1 27 314.44 58190 "[ 5, 8)" "[ 4, 7)" 17129 1808 4230 6423 0.281488401 0.658570761 2422 0.341094106 0.642136112 1849 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Mercer" "Illinois" 17131 351 6 12 0 0 19340 "Davenport-Moline-Rock Island, IA-IL" "Mercer IL" 15437 31.20413 42.1 2.69 32.6 0.3958 2.332486 0.6 873.57185 3.440551 12.84575 77.73531 0 0.288379 0.1779941 0.0086253 0.1381899 0 0.0074995 0.0250625 0.0046151 0.3372186 0 0.0001274 0 0.0425154 "Mercer County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 15945 50.6 98.3 0.4 27.8 561.2 53136 "[ 0, 5)" "[ 4, 7)" 17131 3061 4800 8417 0.363668766 0.570274445 1739 0.528211144 0.454428152 629 "Trump" "Republican" "Obama" "Democrat" "Yes"
"2020-11-02" "Monroe" "Illinois" 17133 1085 34 81 11 36 41180 "St. Louis, MO-IL" "Monroe IL" 34637 143.7778 50.1 4 36.2 0.4289 2.524274 0.7 879.02626 4.968269 14.84628 233.854 31.75795 0.2556284 0.324801 0.0059024 0.196418 0 0.0036697 0.015407 0.0064366 0.4406365 0.0005009 0.0015323 0.0028846 0.06069 "Monroe County" "IL" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 82,  215)" "[ 0.0, 2.0)" 33722 50.5 98.1 0.3 29.7 385.01 68482 "[ 5, 8)" "[ 7, 8)" 17133 5522 12614 19074 0.289504037 0.661319073 7092 0.35646579 0.624978457 4674 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Montgomery" "Illinois" 17135 700 16 34 0 38 NA NA "Montgomery IL" 28414 154.3113 45.6 4.09 30.7 0.4325 2.27229 1.5 828.69351 5.038972 10.25464 119.6593 0 0.2735219 0.1562798 0.0213561 0.1587995 0 0.0350337 0.0175169 0.0049998 0.3317626 0 0 0.0046982 0.0423744 "Montgomery County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 2.0, 5.0)" 29359 47.7 95.3 3.3 23 703.69 41952 "[ 8,11)" "[ 8,10)" 17135 3490 8616 12829 0.27203991 0.671603399 5126 0.416914191 0.558663366 1718 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Morgan" "Illinois" 17137 1126 28 32 1 44 27300 "Jacksonville, IL" "Morgan IL" 33658 449.0201 45.1 3.64 32 0.4355 2.220296 1 859.9817 6.107068 10.56124 95.07398 2.971062 0.2675712 0.1992417 0.0131834 0.1265443 0 0.068725 0.0248116 0.0075642 0.3491727 0.0002324 0.0017138 0.0040194 0.0388331 "Morgan County" "IL" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 5.0,10.0)" 34929 49.6 91.3 6.3 18.8 568.79 46809 "[ 0, 5)" "[ 4, 7)" 17137 4693 9060 14607 0.321284316 0.620250565 4367 0.41162675 0.565844645 2170 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Moultrie" "Illinois" 17139 513 6 6 0 0 NA NA "Moultrie IL" 14501 231.1346 44.6 3.8 24.3 0.3951 2.425909 3.3 777.11184 5.443 9.581973 41.37646 0 0.252701 0.1951466 0.0139621 0.0525478 0 0.0054359 0.0152884 0.0029897 0.3223581 0.0014963 0 0.0005851 0.053386 "Moultrie County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 14837 51.3 98.3 0.4 22.1 335.94 46622 "[ 0, 5)" "[ 4, 7)" 17139 1476 4453 6209 0.23771944 0.717184732 2977 0.353932584 0.624752148 1639 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Ogle" "Illinois" 17141 1504 8 171 2 34 40300 "Rochelle, IL" "Ogle IL" 50643 64.36829 40.4 4.16 37 0.4099 2.427396 2.2 797.14564 4.164621 10.83256 337.6577 3.949213 0.2561122 0.2003424 0.007767 0.0951034 0 0.0108988 0.1028415 0.0056752 0.3285449 0.0005455 3.9e-05 0.0031422 0.0532544 "Ogle County" "IL" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 52085 50.4 96.8 1.1 24 758.57 54541 "[ 5, 8)" "[ 4, 7)" 17141 8025 14344 23798 0.337213211 0.602739726 6319 0.407163054 0.574458058 3905 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Peoria" "Illinois" 17143 5176 79 145 6 38 37900 "Peoria, IL" "Peoria IL" 179179 964.9362 43 2.89 36 0.4756 2.432687 1.2 819.88797 6.872062 12.90062 80.92466 3.348607 0.2343083 0.3035584 0.0025194 0.0920155 0 0.1831791 0.0491526 0.0408037 0.3801514 7.05e-05 0.0035454 0.0204736 0.0301291 "Peoria County" "IL" "Midwest" "[  100,  500)" "[118,71672]" "[215,71672]" "[15.0,25.0)" 187319 51.5 75.1 18 19.4 619.21 50712 "[ 0, 5)" "[ 4, 7)" 17143 37436 35299 77465 0.483263409 0.455676757 2137 0.513066872 0.469087881 3433 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Perry" "Illinois" 17145 513 16 38 0 0 NA NA "Perry IL" 20916 155.4489 49.2 5.71 31.9 0.4686 2.254888 1 839.75069 5.046317 9.94827 181.6791 0 0.2507793 0.1170795 0.0132526 0.1428219 0 0.0877964 0.0322093 0.0050061 0.2564897 0 0 0.0068781 0.0248376 "Perry County" "IL" "Midwest" "[   10,   50)" "[ 45,  118)" "[ 45,   82)" "[ 5.0,10.0)" 21672 45.5 88.6 8.8 28.1 441.76 42078 "[ 8,11)" "[ 8,10)" 17145 2433 6816 9706 0.250669689 0.702246033 4383 0.39997902 0.576628553 1684 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Piatt" "Illinois" 17147 294 3 8 0 0 16580 "Champaign-Urbana, IL" "Piatt IL" 16344 42.43781 43.8 3.27 23.8 0.3953 2.438051 0.3 770.5823 3.748039 12.32844 48.94762 0 0.2687241 0.2793306 0.0121556 0.1424332 0 0.006709 0.0136619 0.0040254 0.3674752 0 0.0007914 0.0062207 0.0402582 "Piatt County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 16431 50.2 97.7 0.5 23.7 439.2 63027 "[ 0, 5)" "[ 4, 7)" 17147 2633 5623 8899 0.295875941 0.631868749 2990 0.35426009 0.622283546 2331 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Pike" "Illinois" 17149 460 8 1 0 0 NA NA "Pike IL" 15561 51.30518 45.6 3.99 29.3 0.4355 2.337343 1.1 895.64691 3.937792 9.652523 6.426322 0 0.2814682 0.151372 0.0777027 0.1147068 0 0.0139645 0.012299 0.0031388 0.3086474 0 0 0.0013156 0.0622716 "Pike County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[  9,   25)" "[ 0.0, 2.0)" 16022 50 96.8 1.9 24.8 831.38 39845 "[ 0, 5)" "[ 4, 7)" 17149 1412 5749 7458 0.189326897 0.770850094 4337 0.312852234 0.667079038 2577 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Pope" "Illinois" 17151 46 1 1 0 0 NA NA "Pope IL" 4177 5.419324 51.8 7.27 25.3 0.3977 2.43635 0.9 815.81775 1.689971 8.337349 23.94063 0 0.3758309 0.1344636 0.258578 0.0571429 0 0.0531814 0.0159069 0.0040361 0.2549882 0 0.0004707 0.0124585 0.0539867 "Pope County" "IL" "Midwest" "[   10,   50)" "[  0,   17)" "[  9,   25)" "[ 5.0,10.0)" 4276 47.6 91.4 6.7 30.4 368.77 38371 "[ 0, 5)" "[ 0, 4)" 17151 374 1678 2132 0.175422139 0.787054409 1304 0.292474087 0.680937359 862 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Pulaski" "Illinois" 17153 250 1 27 0 0 NA NA "Pulaski IL" 5335 13.33207 52.5 7.18 34.7 0.4624 2.57462 0.6 850.10815 2.590172 8.582045 506.0919 0 0.3055098 0.122992 0.0454689 0.0679443 0 0.3029471 0.0228812 0.0040271 0.3066184 0 0.0017822 0.0027144 0.0559175 "Pulaski County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[25.0,50.0)" 5815 52 64.4 32.7 28.4 199.19 33717 "[ 8,11)" "[10,12)" 17153 817 1583 2473 0.330367974 0.640113223 766 0.462845718 0.520493169 173 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Putnam" "Illinois" 17155 107 0 0 0 0 36837 "Ottawa, IL" "Putnam IL" 5739 18.70542 41.4 2.5 24.5 0.4115 2.395837 1.3 798.5409 2.928813 11.89843 0 0 0.3069686 0.1462376 0.1363203 0.0534022 0 0.0067944 0.0590592 0.0057491 0.2994721 0 0.0005221 0 0.0309491 "Putnam County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 5814 48.9 97.8 0.8 21.9 160.16 54196 "[ 8,11)" "[10,12)" 17155 1143 1762 3076 0.371586476 0.572821847 619 0.497445722 0.478927203 58 "Trump" "Republican" "Obama" "Democrat" "Yes"
"2020-11-02" "Randolph" "Illinois" 17157 1414 15 222 3 26 NA NA "Randolph IL" 31782 59.98048 49.6 5.17 26.7 0.43 2.395416 0.9 865.45911 4.094019 10.36666 698.5086 9.439305 0.2555286 0.1279349 0.0199541 0.0937728 0 0.1027845 0.0312091 0.0047655 0.2745535 0 0 0.0005509 0.0228239 "Randolph County" "IL" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[10.0,15.0)" 32869 45 88.2 10 23 575.5 47427 "[ 5, 8)" "[ 7, 8)" 17157 3421 9992 14032 0.243799886 0.712086659 6571 0.400069541 0.576077886 2531 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Richland" "Illinois" 17159 355 18 3 0 0 NA NA "Richland IL" 15513 404.2286 48 6.92 27.5 0.4361 2.401026 0.4 762.9203 6.001981 9.649434 19.33862 0 0.2771681 0.2126126 0.0137041 0.1021604 0.0186745 0.0077396 0.0183341 0.0087547 0.283383 0 0.0022669 0.005079 0.037246 "Richland County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 16061 50.8 97.1 0.6 17.5 359.99 44070 "[ 0, 5)" "[ 4, 7)" 17159 1579 5736 7630 0.206946265 0.751769332 4157 0.324443222 0.653010723 2390 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Rock Island" "Illinois" 17161 4757 104 530 17 36 19340 "Davenport-Moline-Rock Island, IA-IL" "Rock Island IL" 141879 1119.417 41.7 3.18 33.6 0.4353 2.331626 2 861.47108 7.020564 12.84575 373.5577 11.98204 0.2630247 0.231572 0.0028586 0.1162127 0 0.1044906 0.1310384 0.0266942 0.3367519 0.0001652 0.0008467 0.0152081 0.0279961 "Rock Island County" "IL" "Midwest" "[  100,  500)" "[118,71672]" "[215,71672]" "[ 5.0,10.0)" 146063 50.8 85 9.6 18.9 427.64 48702 "[ 0, 5)" "[ 4, 7)" 17161 32258 26969 62971 0.512267552 0.428276508 5289 0.6023582 0.383600493 14193 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Saline" "Illinois" 17165 656 11 5 0 0 NA NA "Saline IL" 23491 260.3113 50.7 6.82 26.4 0.4732 2.373055 1.9 806.29455 5.561878 10.06437 21.28475 0 0.2728185 0.1775532 0.0339548 0.1131222 0 0.0378566 0.0189074 0.0061909 0.2880033 0 0.0016095 0.006246 0.0261486 "Saline County" "IL" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 2.0, 5.0)" 24612 50.8 93.1 4.1 22.9 379.82 37800 "[ 5, 8)" "[ 7, 8)" 17165 2551 8248 11234 0.227078512 0.734199751 5697 0.345094745 0.635022869 3106 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Sangamon" "Illinois" 17167 4750 67 286 25 55 44100 "Springfield, IL" "Sangamon IL" 194672 876.5016 45.1 3.04 30.3 0.4627 2.314712 1.6 829.47248 6.775939 12.23984 146.9138 12.84211 0.2476503 0.3417675 0.0044739 0.1376388 0 0.1277976 0.0235068 0.0207937 0.4231023 0.0004452 0.0028534 0.0156283 0.0372422 "Sangamon County" "IL" "Midwest" "[  100,  500)" "[118,71672]" "[215,71672]" "[10.0,15.0)" 198997 52.1 83.4 12.2 18.9 868.3 55449 "[ 0, 5)" "[ 4, 7)" 17167 40731 49823 96472 0.422205407 0.516450369 9092 0.446241705 0.533127021 8170 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Schuyler" "Illinois" 17169 101 1 7 0 0 NA NA "Schuyler IL" 6768 105.5568 44.2 2.85 24.6 0.3868 2.177666 0.3 873.16131 4.659249 8.819961 103.4279 0 0.3015781 0.1817143 0.0643105 0.0935622 0 0.0357608 0.0186767 0.0034747 0.3146657 0 0 0.0055749 0.058885 "Schuyler County" "IL" "Midwest" "[   10,   50)" "[  0,   17)" "[  9,   25)" "[ 2.0, 5.0)" 7330 47 95.6 3.3 25.2 437.27 48138 "[ 0, 5)" "[ 0, 4)" 17169 1074 2523 3792 0.283227848 0.665348101 1449 0.444616177 0.5311695 336 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Scott" "Illinois" 17171 118 0 0 0 0 27300 "Jacksonville, IL" "Scott IL" 4951 9.600554 45.5 3.92 27.1 0.4337 2.547187 1.9 873.82455 2.261821 10.56124 0 0 0.273447 0.1500421 0.0499188 0.0750916 0 0.0052781 0.0129923 0.00203 0.3240333 0 0 0.008707 0.0356987 "Scott County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[  9,   25)" "[ 0.0, 2.0)" 5204 51.3 98.2 0.4 24.3 250.91 49669 "[ 0, 5)" "[ 0, 4)" 17171 528 1965 2583 0.204413473 0.760743322 1437 0.356303837 0.620986688 676 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Shelby" "Illinois" 17173 773 12 10 1 14 NA NA "Shelby IL" 21634 84.8081 45.1 3.87 32 0.3856 2.348258 1.5 789.59827 4.440391 9.982021 46.22354 4.622354 0.3009521 0.1688037 0.050548 0.1168447 0 0.0034037 0.0105791 0.0033577 0.286743 0 0.000458 0.0028431 0.0411765 "Shelby County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 22048 50.4 98.5 0.4 23.3 758.52 47188 "[ 0, 5)" "[ 4, 7)" 17173 2279 8209 10912 0.208852639 0.752291056 5930 0.321294424 0.658480208 3501 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "St. Clair" "Illinois" 17163 9500 225 771 63 47 41180 "St. Louis, MO-IL" "St. Clair IL" 259686 656.3654 49.2 4.11 36.8 0.4706 2.519853 1.2 866.12356 6.486718 14.84628 296.897 24.26007 0.2254624 0.2731743 0.002955 0.1566994 0 0.3028511 0.041753 0.0147208 0.375588 3.04e-05 0.0015714 0.0366915 0.0346072 "St. Clair County" "IL" "Midwest" "[  100,  500)" "[118,71672]" "[215,71672]" "[25.0,50.0)" 265729 51.7 65.7 30.4 23.6 657.76 50578 "[ 5, 8)" "[ 4, 7)" 17163 60180 53479 119201 0.504861536 0.448645565 6701 0.563858455 0.419077708 17139 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Stark" "Illinois" 17175 102 3 1 0 0 37900 "Peoria, IL" "Stark IL" 5342 8.70946 41.6 2.61 24.4 0.4734 2.354329 0.7 826.09676 2.16441 12.90062 18.71958 0 0.305141 0.1746276 0.010181 0.0210632 0 0.0082919 0.0200848 0.0055279 0.3630024 0 0.0010909 0.0064568 0.0940274 "Stark County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[  9,   25)" "[ 0.0, 2.0)" 5813 50.3 97.4 0.6 26.8 288.08 54203 "[ 0, 5)" "[ 0, 4)" 17175 748 1777 2707 0.27632065 0.65644625 1029 0.411499436 0.573844419 432 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Stephenson" "Illinois" 17177 1318 9 110 0 0 23300 "Freeport, IL" "Stephenson IL" 44498 434.7268 39.6 3.73 33.8 0.4446 2.276761 0.7 817.65977 6.074718 10.7032 247.2021 0 0.3031752 0.1925891 0.016757 0.1111938 0 0.099457 0.0418073 0.006413 0.3180138 0.0001981 0.0004842 0.0083293 0.0538535 "Stephenson County" "IL" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 82,  215)" "[ 5.0,10.0)" 46435 51.7 87 9.5 20.4 564.52 43472 "[ 0, 5)" "[ 4, 7)" 17177 7531 10845 19525 0.385710627 0.555441741 3314 0.46708556 0.513359563 788 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Tazewell" "Illinois" 17179 3102 60 58 4 37 37900 "Peoria, IL" "Tazewell IL" 131803 574.6153 43.9 2.81 32.2 0.4247 2.401707 1.2 815.35987 6.353701 12.90062 44.00507 3.034832 0.2554184 0.2639179 0.0034202 0.1637975 0 0.0125748 0.0231999 0.0089399 0.3775373 8.97e-05 0.0013298 0.0060808 0.0304039 "Tazewell County" "IL" "Midwest" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[ 0.0, 2.0)" 135707 50.6 96.3 1.3 20.5 648.97 56067 "[ 0, 5)" "[ 4, 7)" 17179 20568 38620 63347 0.324687831 0.609657916 18052 0.400390785 0.579051935 10881 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Union" "Illinois" 17181 827 25 63 1 8 NA NA "Union IL" 16653 80.91538 51.1 6.36 37.3 0.4472 2.496122 2.9 849.23562 4.393404 9.720345 378.3102 6.004924 0.2870376 0.2276843 0.0375047 0.1140569 0 0.0123508 0.053441 0.004394 0.2780008 0 0 0.0048385 0.0448271 "Union County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 17447 50 96.3 1.1 24.5 413.46 41848 "[ 5, 8)" "[ 7, 8)" 17181 2389 5780 8514 0.280596664 0.678881842 3391 0.378897752 0.598380469 1816 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Unknown" "Illinois" NA 6034 278 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2020-11-02" "Vermilion" "Illinois" 17183 2007 12 26 1 14 19180 "Danville, IL" "Vermilion IL" 75758 263.4655 43.2 3.8 41.5 0.4467 2.426819 1.6 720.79622 5.573922 11.2353 34.31981 1.319993 0.2624144 0.1506659 0.0043451 0.1054663 0 0.135328 0.0520662 0.0088274 0.3007541 0 0.0010076 0.0076243 0.0414211 "Vermilion County" "IL" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 82,  215)" "[10.0,15.0)" 79728 50.3 83.3 13.4 20.8 898.37 41400 "[ 5, 8)" "[ 4, 7)" 17183 9876 18582 29799 0.331420517 0.623577972 8706 0.41192215 0.569265476 4115 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Wabash" "Illinois" 17185 264 6 1 0 0 NA NA "Wabash IL" 11520 117.4888 49.1 7.75 35.5 0.4286 2.349271 1.1 754.03332 4.766344 9.35184 8.680555 0 0.2834012 0.1715758 0.0170312 0.0998314 0.036425 0.008399 0.0285739 0.0117759 0.3013953 0 0.0027651 0.0017251 0.0458118 "Wabash County" "IL" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 11549 50.9 97 0.8 21.5 223.25 47365 "[ 0, 5)" "[ 4, 7)" 17185 1146 4039 5402 0.21214365 0.747686042 2893 0.309732787 0.677394188 1885 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Warren" "Illinois" 17187 580 9 106 0 0 NA NA "Warren IL" 16844 200.0986 42.6 2.29 25.4 0.4346 2.417017 3.8 870.87812 5.29881 9.73175 629.3042 0 0.2649718 0.2298576 0.0185883 0.0899671 0 0.024542 0.0965829 0.025364 0.3268155 0 0.0004037 0.0090714 0.0498929 "Warren County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 2.0, 5.0)" 17874 51.3 94.2 2.2 18.6 542.41 43536 "[ 0, 5)" "[ 4, 7)" 17187 2983 4267 7700 0.387402597 0.554155844 1284 0.520733012 0.462814339 433 "Trump" "Republican" "Obama" "Democrat" "Yes"
"2020-11-02" "Washington" "Illinois" 17189 358 2 17 0 0 NA NA "Washington IL" 13887 34.43078 49 4.93 27.3 0.422 2.325983 2 838.84593 3.538951 9.538709 122.4166 0 0.2768131 0.206152 0.0135767 0.0634842 0 0.0086459 0.0144337 0.0044302 0.3337396 0 0.0004945 0.0077531 0.0364681 "Washington County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 14337 49.8 97.8 0.8 24 562.57 52832 "[ 5, 8)" "[ 7, 8)" 17189 1446 5566 7376 0.196041215 0.754609544 4120 0.330900243 0.647066775 2339 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Wayne" "Illinois" 17191 546 18 3 0 0 NA NA "Wayne IL" 16215 80.58451 48.9 7.24 30.8 0.4151 2.32 2 786.08431 4.389307 9.693692 18.50139 0 0.2866152 0.1456873 0.0091905 0.1151496 0.0295915 0.0057556 0.0154298 0.0071639 0.2809418 0 0 0.0081879 0.0614765 "Wayne County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[  9,   25)" "[ 0.0, 2.0)" 16543 50.8 97.8 0.5 21.7 713.81 43605 "[ 5, 8)" "[ 7, 8)" 17191 1048 6963 8256 0.126937984 0.843386628 5915 0.197238145 0.779572694 4470 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "White" "Illinois" 17193 302 5 2 0 0 NA NA "White IL" 13537 142.1044 50.1 6.49 29 0.4198 2.246853 1.3 780.84851 4.956562 9.513182 14.77432 0 0.2906696 0.1520912 0.0255017 0.1095977 0.0465632 0.0055617 0.0148555 0.0043176 0.3044955 0 0.0011408 0.0010357 0.0348697 "White County" "IL" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 14374 51.5 97.9 0.6 24.9 494.77 42914 "[ 8,11)" "[ 8,10)" 17193 1412 5639 7289 0.193716559 0.7736315 4227 0.309817255 0.669924919 2542 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Whiteside" "Illinois" 17195 1950 31 111 8 43 44580 "Sterling, IL" "Whiteside IL" 55175 493.2693 41.4 3.96 33.5 0.4306 2.36804 1 826.03957 6.201055 10.91827 201.1781 14.49932 0.2834106 0.1847309 0.0091732 0.1045159 0 0.0146334 0.1211843 0.0051055 0.2913557 7.09e-05 0.0006383 0.0031602 0.0292123 "Whiteside County" "IL" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 82,  215)" "[ 0.0, 2.0)" 56876 50.7 95.8 1.6 19.7 684.25 47667 "[ 0, 5)" "[ 4, 7)" 17195 11005 12597 25210 0.436533122 0.499682666 1592 0.576633166 0.403685092 3717 "Trump" "Republican" "Obama" "Democrat" "Yes"
"2020-11-02" "Will" "Illinois" 17197 21043 446 3896 210 55 16980 "Chicago-Naperville-Elgin, IL-IN-WI" "Will IL" 690743 943.9573 41 2.69 31.4 0.4111 2.982273 1.8 734.37646 6.850081 16.06243 564.0303 30.40205 0.1875749 0.3395983 0.0064971 0.1191726 0 0.1164088 0.1783941 0.0581387 0.3843797 0.0014026 0.0036692 0.0379276 0.0446773 "Will County" "IL" "Midwest" "[  500, 1000)" "[118,71672]" "[215,71672]" "[10.0,15.0)" 685419 50.3 81 11.6 32.8 836.91 76147 "[ 0, 5)" "[ 0, 4)" 17197 146230 129726 291010 0.502491323 0.445778496 16504 0.510684479 0.474017653 9156 "Clinton" "Democrat" "Obama" "Democrat" "No"
